customer_id,recency,frequency,monetary,avg_order_value,purchase_interval_mean,purchase_interval_std,high_value_customer,one_time_buyer,customer_age_days,log_monetary,log_avg_order_values
12370.0,51,7,4316.56,4316.56,3.08,25.198380740829354,True,False,669,8.370445706855367,8.370445706855367
12371.0,45,5,4067.38,4067.38,3.602409638554217,32.57325162508618,True,False,645,8.31100016480189,8.31100016480189
12372.0,72,3,1298.04,1298.04,4.392156862745098,22.709538464154264,False,False,297,7.169380809114136,7.169380809114136
12373.0,311,3,1127.65,1127.65,7.22,44.52437534654472,False,False,674,7.028777507229587,7.028777507229587
12374.0,25,4,2989.2200000000003,2989.2200000000003,6.853658536585366,47.208526628670214,True,False,588,8.003102242273277,8.003102242273277
12375.0,11,2,457.5,457.5,5.4375,21.75,False,False,98,6.127960291696519,6.127960291696519
12376.0,390,2,503.15,503.15,2.3333333333333335,8.082903768654761,False,False,418,6.222873842839224,6.222873842839224
12377.0,315,4,3426.32,3426.32,1.8079470198675496,17.31423893092545,True,False,589,8.139533893646055,8.139533893646055
12378.0,130,2,5416.32,5416.32,1.44,24.94153162899183,True,False,562,8.597356507200939,8.597356507200939
12379.0,82,4,1620.22,1620.22,5.65,32.06761053726362,False,False,535,7.390934231218893,7.390934231218893
12380.0,22,11,9676.300000000001,9676.300000000001,2.3079710144927534,19.765978343311208,True,False,663,9.177538215743802,9.177538215743802
12381.0,5,5,1845.31,1845.31,1.313953488372093,7.561919500959243,False,False,120,7.520944331624911,7.520944331624911
12383.0,185,5,1850.56,1850.56,1.683673469387755,8.825451641461967,False,False,352,7.523783805985769,7.523783805985769
12384.0,29,2,585.27,585.27,3.5384615384615383,18.042684432712928,False,False,122,6.373780434317173,6.373780434317173
12385.0,379,1,1938.4,1938.4,0.0,0.0,False,True,379,7.570133925870446,7.570133925870446
12386.0,338,2,401.9,401.9,3.2222222222222223,9.666666666666666,False,False,367,5.998688392197302,5.998688392197302
12387.0,415,1,143.94,143.94,0.0,0.0,False,True,415,4.976319863681136,4.976319863681136
12388.0,16,8,3901.11,3901.11,3.882758620689655,19.761601180725556,True,False,582,8.269272711457157,8.269272711457157
12389.0,403,3,1433.33,1433.33,5.25,26.624656625495327,False,False,656,7.268453120207762,7.268453120207762
12390.0,80,1,549.84,549.84,0.0,0.0,False,True,80,6.311444385858925,6.311444385858925
12391.0,22,6,2724.84,2724.84,2.406015037593985,28.47880048194339,True,False,663,7.910531916476688,7.910531916476688
12392.0,591,1,234.75000000000003,234.75000000000003,0.0,0.0,False,True,591,5.462771921513567,5.462771921513567
12393.0,72,6,2399.45,2399.45,3.339622641509434,19.557430346571767,True,False,428,7.783411498760109,7.783411498760109
12394.0,64,2,1272.48,1272.48,5.884615384615385,30.005768676142157,False,False,217,7.149508589545504,7.149508589545504
12395.0,19,15,4721.17,4721.17,2.3941908713692945,11.920492136656224,True,False,603,8.46002371869161,8.46002371869161
12396.0,674,1,931.4300000000001,931.4300000000001,0.0,0.0,False,True,674,6.837794081676172,6.837794081676172
12397.0,36,2,2409.9,2409.9,0.792,8.854829190899167,True,False,135,7.7877554007552545,7.7877554007552545
12398.0,46,1,1635.6599999999999,1635.6599999999999,0.0,0.0,False,True,46,7.4004128587924045,7.4004128587924045
12399.0,119,7,1962.3,1962.3,4.807339449541284,22.250874749438246,False,False,645,7.582382009904704,7.582382009904704
12400.0,414,1,205.25,205.25,0.0,0.0,False,True,414,5.32908902521479,5.32908902521479
12401.0,303,1,84.3,84.3,0.0,0.0,False,True,303,4.446174454497633,4.446174454497633
12402.0,323,6,1256.9,1256.9,5.0,18.120511614644617,False,False,671,7.137198942844827,7.137198942844827
12403.0,50,2,1019.36,1019.36,58.875,166.52364696943195,False,False,522,6.927910785185701,6.927910785185701
12404.0,682,1,63.24,63.24,0.0,0.0,False,True,682,4.162626069638506,4.162626069638506
12405.0,149,1,1710.39,1710.39,0.0,0.0,False,True,149,7.445061184797548,7.445061184797548
12406.0,22,5,6390.36,6390.36,4.078787878787879,26.82576752676151,True,False,697,8.762702357276806,8.762702357276806
12407.0,50,5,1708.12,1708.12,2.789473684210526,13.572831480054738,False,False,264,7.4437338971514055,7.4437338971514055
12408.0,33,8,4340.77,4340.77,2.930379746835443,15.535091605537882,True,False,498,8.37603737805411,8.37603737805411
12409.0,79,7,23419.29,23419.29,1.8403041825095057,17.251982160225474,True,False,565,10.061358019654037,10.061358019654037
12410.0,309,3,1013.71,1013.71,4.948717948717949,30.904733684381817,False,False,502,6.9223581363660704,6.9223581363660704
12411.0,410,1,346.9,346.9,0.0,0.0,False,True,410,5.8519150821578965,5.8519150821578965
12412.0,75,6,2596.93,2596.93,3.6666666666666665,23.128164648324343,True,False,539,7.862470253064629,7.862470253064629
12413.0,67,4,999.45,999.45,6.68,28.768917467379577,False,False,402,6.908205177762502,6.908205177762502
12414.0,217,6,952.4100000000001,952.4100000000001,9.074074074074074,32.82227893218254,False,False,464,6.860045031492727,6.860045031492727
12415.0,24,28,144458.37,144458.37,0.5285868392664509,4.306180255120429,True,False,528,11.88075357052652,11.88075357052652
12416.0,657,1,202.56,202.56,0.0,0.0,False,True,657,5.315960801720632,5.315960801720632
12417.0,3,20,6797.41,6797.41,1.953929539295393,9.617440114381655,True,False,734,8.824444040293804,8.824444040293804
12418.0,113,4,2021.2,2021.2,5.108910891089109,34.20786488224573,False,False,630,7.6119413066572985,7.6119413066572985
12419.0,386,2,503.01,503.01,1.125,5.5113519212621505,False,False,414,6.222596109144375,6.222596109144375
12420.0,64,1,600.39,600.39,0.0,0.0,False,True,64,6.3992436425478765,6.3992436425478765
12421.0,16,6,1098.6,1098.6,7.609375,27.488304692018932,False,False,505,7.00270175629109,7.00270175629109
12422.0,96,17,5231.8,5231.8,3.6023391812865495,16.599957311129998,True,False,722,8.562701786647002,8.562701786647002
12423.0,1,10,2622.39,2622.39,2.8048780487804876,13.760830892653335,True,False,466,7.872222653526559,7.872222653526559
12424.0,163,4,3340.0299999999997,3340.0299999999997,4.230769230769231,30.11019647268898,True,False,548,8.114034421663943,8.114034421663943
12425.0,78,2,1741.41,1741.41,4.111111111111111,39.00142447541003,False,False,448,7.4630244913725114,7.4630244913725114
12426.0,195,2,1345.21,1345.21,6.157894736842105,53.68328172571145,False,False,663,7.205048515865767,7.205048515865767
12427.0,22,3,825.8000000000001,825.8000000000001,11.633333333333333,56.96489138561322,False,False,372,6.717562827807614,6.717562827807614
12428.0,26,9,7956.46,7956.46,0.8703071672354948,7.7973194534243495,True,False,284,8.981865132439246,8.981865132439246
12429.0,9,8,6204.41,6204.41,3.5197368421052633,20.446982126367317,True,False,546,8.733176771201169,8.733176771201169
12430.0,43,1,256.4,256.4,0.0,0.0,False,True,43,5.5506312951620265,5.5506312951620265
12431.0,36,27,10432.220000000001,10432.220000000001,1.6615384615384616,8.572887716325077,True,False,694,9.252750225181329,9.252750225181329
12432.0,43,5,5059.32,5059.32,1.1962616822429906,12.27702198874012,True,False,172,8.529185001388596,8.529185001388596
12433.0,1,10,16794.14,16794.14,0.8458781362007168,12.130406438308293,True,False,477,9.72884483782588,9.72884483782588
12434.0,85,3,1103.43,1103.43,4.27536231884058,25.368973673257685,False,False,381,7.007084643758051,7.007084643758051
12435.0,80,6,13925.93,13925.93,5.90990990990991,28.580205975957796,True,False,737,9.541579654832375,9.541579654832375
12436.0,100,1,509.01,509.01,0.0,0.0,False,True,100,6.234430333369278,6.234430333369278
12437.0,2,39,12683.4,12683.4,1.2735346358792186,6.703676643799037,True,False,737,9.44812817095412,9.44812817095412
12438.0,14,2,2906.85,2906.85,1.288659793814433,12.691827064170239,True,False,140,7.9751692554798295,7.9751692554798295
12439.0,683,2,1142.88,1142.88,0.6142857142857143,5.1394830201378925,False,False,726,7.042181271332972,7.042181271332972
12440.0,462,2,859.2,859.2,8.225806451612904,45.799352016827605,False,False,718,6.757164920349636,6.757164920349636
12441.0,367,1,173.55,173.55,0.0,0.0,False,True,367,5.162211233551045,5.162211233551045
12442.0,3,1,172.06,172.06,0.0,0.0,False,True,3,5.153638355178593,5.153638355178593
12443.0,732,1,485.31,485.31,0.0,0.0,False,True,732,6.186846280636522,6.186846280636522
12444.0,21,5,5005.46,5005.46,0.8465909090909091,5.6915265110490365,True,False,171,8.518484357502437,8.518484357502437
12445.0,22,2,434.98,434.98,17.304347826086957,82.98873679471576,False,False,421,6.077596370737269,6.077596370737269
12446.0,58,1,1002.3100000000001,1002.3100000000001,0.0,0.0,False,True,58,6.9110598129904375,6.9110598129904375
12447.0,243,1,476.49,476.49,0.0,0.0,False,True,243,6.168543217293113,6.168543217293113
12448.0,44,1,449.45,449.45,0.0,0.0,False,True,44,6.110247083097449,6.110247083097449
12449.0,22,6,4835.89,4835.89,2.07,17.223774033579254,True,False,439,8.484027231195778,8.484027231195778
12450.0,156,5,688.2,688.2,8.777777777777779,38.295177697990056,False,False,474,6.5355315046537745,6.5355315046537745
12451.0,11,8,12669.88,12669.88,1.0098039215686274,10.781719865683169,True,False,529,9.447061726309741,9.447061726309741
12452.0,17,2,430.57000000000005,430.57000000000005,0.0,0.0,False,False,17,6.067429722163682,6.067429722163682
12453.0,134,1,707.09,707.09,0.0,0.0,False,True,134,6.562571204258897,6.562571204258897
12454.0,56,5,16679.78,16679.78,9.282051282051283,54.28237511672725,True,False,421,9.72201243740933,9.72201243740933
12455.0,73,10,5879.95,5879.95,2.8451327433628317,16.9033303287998,True,False,722,8.679473592468364,8.679473592468364
12456.0,44,3,3181.04,3181.04,1.685483870967742,13.42632224521138,True,False,255,8.065277779528966,8.065277779528966
12457.0,66,8,2995.91,2995.91,4.345238095238095,26.59128131759172,True,False,435,8.005337036835723,8.005337036835723
12458.0,71,4,1777.49,1777.49,5.0,28.59686150270477,False,False,488,7.483519968656931,7.483519968656931
12459.0,605,1,454.36,454.36,0.0,0.0,False,True,605,6.121088314901487,6.121088314901487
12460.0,456,1,326.65,326.65,0.0,0.0,False,True,456,5.791945965485506,5.791945965485506
12461.0,94,2,826.88,826.88,1.7647058823529411,10.28991510855053,False,False,155,6.718868216346018,6.718868216346018
12462.0,19,2,1189.59,1189.59,4.655737704918033,36.36247390094245,False,False,303,7.082204261557526,7.082204261557526
12463.0,53,4,1344.78,1344.78,2.268292682926829,14.201416013981424,False,False,242,7.204729049594601,7.204729049594601
12464.0,10,8,1212.05,1212.05,10.571428571428571,24.314952831887858,False,False,309,7.100893128209941,7.100893128209941
12465.0,17,2,742.19,742.19,3.3043478260869565,22.411177335544362,False,False,169,6.610951732080795,6.610951732080795
12466.0,682,1,56.73,56.73,0.0,0.0,False,True,682,4.055776969072842,4.055776969072842
12467.0,423,1,132.8,132.8,0.0,0.0,False,True,423,4.896346147694128,4.896346147694128
12468.0,188,5,3670.7400000000002,3670.7400000000002,3.3087248322147653,21.89128523657088,True,False,683,8.208420943133293,8.208420943133293
12469.0,523,2,3070.54,3070.54,0.18666666666666668,1.6165807537309522,True,False,537,8.029934343472139,8.029934343472139
12470.0,690,1,211.95,211.95,0.0,0.0,False,True,690,5.3610573963692225,5.3610573963692225
12471.0,2,79,39918.19,39918.19,0.6246696035242291,3.8331733634784753,True,False,733,10.59461243963838,10.59461243963838
12472.0,32,19,16249.29,16249.29,0.8095238095238095,6.3850917514194805,True,False,726,9.69586603375249,9.69586603375249
12473.0,29,5,3928.05,3928.05,0.9698795180722891,7.7650535706518555,True,False,192,8.276152945361936,8.276152945361936
12474.0,17,31,12372.75,12372.75,0.8967468175388967,5.452792838698056,True,False,667,9.423332572234017,9.423332572234017
12475.0,54,2,1149.64,1149.64,5.933333333333334,45.95940237499468,False,False,410,7.048073588295634,7.048073588295634
12476.0,16,23,14083.91,14083.91,0.9317738791423001,6.509700106765249,True,False,502,9.5528592905137,9.5528592905137
12477.0,23,9,20276.37,20276.37,1.0621669626998225,10.302266633465686,True,False,623,9.917260764877222,9.917260764877222
12478.0,4,1,680.99,680.99,0.0,0.0,False,True,4,6.525014994979364,6.525014994979364
12479.0,11,1,527.2,527.2,0.0,0.0,False,True,11,6.269474999863032,6.269474999863032
12480.0,28,7,5464.85,5464.85,1.979253112033195,13.42803290780773,True,False,507,8.606274923740443,8.606274923740443
12481.0,23,15,12185.51,12185.51,1.525065963060686,11.59279468263966,True,False,607,9.408084881237475,9.408084881237475
12482.0,576,29,23691.4,23691.4,0.3645320197044335,3.3589135373208676,True,False,654,10.072909600590481,10.072909600590481
12483.0,17,19,5097.18,5097.18,4.751824817518248,16.77085226266525,True,False,677,8.536638892276656,8.536638892276656
12484.0,33,12,6354.1,6354.1,1.3702127659574468,12.986427471098303,True,False,681,8.757012919140978,8.757012919140978
12485.0,529,1,708.1,708.1,0.0,0.0,False,True,529,6.563996560309951,6.563996560309951
12486.0,432,1,1037.28,1037.28,0.0,0.0,False,True,432,6.945320776868279,6.945320776868279
12487.0,731,1,285.3,285.3,0.0,0.0,False,True,731,5.65704021210407,5.65704021210407
12488.0,10,3,1298.66,1298.66,1.2037037037037037,6.232536748840427,False,False,76,7.169857970780942,7.169857970780942
12489.0,336,1,334.93,334.93,0.0,0.0,False,True,336,5.816902804925467,5.816902804925467
12490.0,5,21,9823.64,9823.64,1.5726681127982647,9.437070245697027,True,False,738,9.192648794844782,9.192648794844782
12491.0,39,1,460.40000000000003,460.40000000000003,0.0,0.0,False,True,39,6.134265345739653,6.134265345739653
12492.0,63,3,715.21,715.21,8.268292682926829,46.68245087302288,False,False,403,6.573973420047142,6.573973420047142
12493.0,166,2,433.74,433.74,1.4761904761904763,6.764754597315765,False,False,197,6.0747481512447195,6.0747481512447195
12494.0,16,9,1815.27,1815.27,5.186915887850467,23.004565109347688,False,False,576,7.504540226523796,7.504540226523796
12495.0,641,1,357.4,357.4,0.0,0.0,False,True,641,5.881649681100775,5.881649681100775
12496.0,620,2,45.34,45.34,0.0,0.0,False,False,620,3.8360055190042304,3.8360055190042304
12497.0,82,3,6248.5,6248.5,10.035714285714286,53.08996285404762,True,False,645,8.740256739530276,8.740256739530276
12498.0,21,3,403.70000000000005,403.70000000000005,1.6363636363636365,7.675225788801976,False,False,58,6.00314605188182,6.00314605188182
12499.0,560,1,393.72,393.72,0.0,0.0,False,True,560,5.9781766527810465,5.9781766527810465
12500.0,23,19,5955.21,5955.21,4.43448275862069,16.93607826878575,True,False,673,8.692189651745124,8.692189651745124
12501.0,337,1,2169.39,2169.39,0.0,0.0,False,True,337,7.682662153888476,7.682662153888476
12502.0,96,5,3723.87,3723.87,1.4589041095890412,9.466548518848205,True,False,310,8.222787230875806,8.222787230875806
12503.0,584,1,1126.0,1126.0,0.0,0.0,False,True,584,7.027314514039777,7.027314514039777
12504.0,18,4,779.05,779.05,30.36842105263158,95.35268482284062,False,False,597,6.659358020193259,6.659358020193259
12505.0,409,1,955.2,955.2,0.0,0.0,False,True,409,6.862967096192003,6.862967096192003
12506.0,233,1,73.5,73.5,0.0,0.0,False,True,233,4.310799125385514,4.310799125385514
12507.0,134,4,1844.06,1844.06,9.183673469387756,45.31219182395788,False,False,585,7.520267076271057,7.520267076271057
12508.0,26,2,397.88,397.88,0.029850746268656716,0.24433888871261047,False,False,29,5.988660619775247,5.988660619775247
12509.0,284,1,176.5,176.5,0.0,0.0,False,True,284,5.178970608915471,5.178970608915471
12510.0,143,9,5178.02,5178.02,4.083333333333333,23.566451204575174,True,False,735,8.552371128165808,8.552371128165808
12511.0,429,1,3084.02,3084.02,0.0,0.0,True,True,429,8.034313419300645,8.034313419300645
12512.0,66,2,132.18,132.18,0.0,0.0,False,False,66,4.891701596682476,4.891701596682476
12513.0,113,1,612.29,612.29,0.0,0.0,False,True,113,6.418837907265026,6.418837907265026
12514.0,267,2,1597.76,1597.76,4.506024096385542,41.05183323614419,False,False,642,7.3769836077601205,7.3769836077601205
12515.0,353,1,383.7,383.7,0.0,0.0,False,True,353,5.95246380975825,5.95246380975825
12516.0,78,4,2648.62,2648.62,7.123287671232877,36.78463794902834,True,False,599,7.882171512471631,7.882171512471631
12517.0,28,5,2481.6,2481.6,0.5755395683453237,5.573892750469419,True,False,190,7.817061677081847,7.817061677081847
12518.0,1,5,2056.89,2056.89,0.8780487804878049,4.914991062569896,False,False,110,7.629436465014086,7.629436465014086
12519.0,64,2,716.54,716.54,10.868421052631579,66.99744692700493,False,False,477,6.575828695208771,6.575828695208771
12520.0,79,5,2634.26,2634.26,1.2781456953642385,8.469678420024653,True,False,274,7.876737127834484,7.876737127834484
12521.0,143,1,599.68,599.68,0.0,0.0,False,True,143,6.39806234681208,6.39806234681208
12522.0,39,2,192.72,192.72,1.0909090909090908,3.6181361349331636,False,False,51,5.266413817535028,5.266413817535028
12523.0,19,23,4352.35,4352.35,2.8266129032258065,11.931916229942923,True,False,732,8.378700942638904,8.378700942638904
12524.0,9,17,11126.11,11126.11,2.7364016736401675,13.382917950880415,True,False,669,9.317139751972052,9.317139751972052
12525.0,498,3,973.73,973.73,2.5084745762711864,13.829469884566636,False,False,647,6.882160509570649,6.882160509570649
12526.0,1,3,1316.66,1316.66,1.3285714285714285,7.880854490144074,False,False,94,7.183612715167257,7.183612715167257
12527.0,82,5,735.51,735.51,14.35483870967742,48.04896695878541,False,False,529,6.601922813543027,6.601922813543027
12528.0,9,6,1933.48,1933.48,3.318681318681319,16.0082472639568,False,False,313,7.567593835498341,7.567593835498341
12529.0,528,1,316.48,316.48,0.0,0.0,False,True,528,5.760414824222675,5.760414824222675
12530.0,60,9,3759.26,3759.26,3.6878980891719744,17.55827422130584,True,False,642,8.232243382929433,8.232243382929433
12531.0,15,2,1933.2,1933.2,5.325396825396825,59.777431107745585,False,False,686,7.567449083282863,7.567449083282863
12532.0,30,1,349.83000000000004,349.83000000000004,0.0,0.0,False,True,30,5.860301775655642,5.860301775655642
12533.0,628,2,1367.89,1367.89,1.5492957746478873,13.054598240132385,False,False,739,7.221755471439273,7.221755471439273
12534.0,131,1,1089.18,1089.18,0.0,0.0,False,True,131,6.9940980992041535,6.9940980992041535
12535.0,92,2,716.35,716.35,2.8484848484848486,16.3632996598356,False,False,187,6.575563866544399,6.575563866544399
12536.0,43,3,12601.830000000002,12601.830000000002,0.057692307692307696,0.9302605094190635,True,False,59,9.441676670894656,9.441676670894656
12537.0,409,1,732.94,732.94,0.0,0.0,False,True,409,6.598427281404094,6.598427281404094
12538.0,29,2,640.45,640.45,10.575757575757576,60.75310192853855,False,False,378,6.463731238695349,6.463731238695349
12539.0,22,7,11214.75,11214.75,1.3737574552683898,16.881219296516193,True,False,716,9.325074319439649,9.325074319439649
12540.0,20,33,22254.49,22254.49,0.9038961038961039,5.284726417250602,True,False,732,10.010343998731724,10.010343998731724
12541.0,30,3,981.18,981.18,4.901960784313726,24.76792676181096,False,False,281,6.889774590946187,6.889774590946187
12542.0,484,2,481.88,481.88,4.105263157894737,25.306541696398956,False,False,640,6.179768175579484,6.179768175579484
12543.0,448,1,980.25,980.25,0.0,0.0,False,True,448,6.888827269096618,6.888827269096618
12544.0,36,1,372.7,372.7,0.0,0.0,False,True,36,5.923453336491439,5.923453336491439
12545.0,75,2,1000.39,1000.39,3.7551020408163267,26.28571428571429,False,False,260,6.9091443138264115,6.9091443138264115
12546.0,47,2,1161.5,1161.5,0.45588235294117646,3.759302188063161,False,False,78,7.058328137461511,7.058328137461511
12547.0,198,3,383.58,383.58,15.05,51.378343789249534,False,False,500,5.952151829722441,5.952151829722441
12548.0,166,1,95.19999999999999,95.19999999999999,0.0,0.0,False,True,166,4.566429357671661,4.566429357671661
12549.0,576,6,1575.68,1575.68,2.5,15.098259727813357,False,False,698,7.363076649441731,7.363076649441731
12550.0,79,1,964.83,964.83,0.0,0.0,False,True,79,6.872987835288763,6.872987835288763
12551.0,358,1,168.0,168.0,0.0,0.0,False,True,358,5.1298987149230735,5.1298987149230735
12552.0,39,2,437.82,437.82,0.0,0.0,False,False,40,6.084089306213804,6.084089306213804
12553.0,8,12,4608.75,4608.75,1.7257383966244726,8.43699806938458,True,False,423,8.435928904585275,8.435928904585275
12554.0,449,1,468.5,468.5,0.0,0.0,False,True,449,6.1516682986483175,6.1516682986483175
12555.0,682,1,129.23,129.23,0.0,0.0,False,True,682,4.869302117979612,4.869302117979612
12556.0,50,2,599.56,599.56,0.847457627118644,9.205746178983233,False,False,151,6.397862553264747,6.397862553264747
12557.0,16,8,18096.14,18096.14,13.51923076923077,38.285557807763276,True,False,723,9.803509193719131,9.803509193719131
12558.0,8,1,269.96,269.96,0.0,0.0,False,True,8,5.601971208509516,5.601971208509516
12559.0,311,2,561.71,561.71,0.4,1.7888543819998317,False,False,320,6.33276439774036,6.33276439774036
12560.0,5,3,2134.01,2134.01,1.3076923076923077,10.774905151815483,False,False,143,7.666226609492505,7.666226609492505
12561.0,303,1,238.85,238.85,0.0,0.0,False,True,303,5.480013727948073,5.480013727948073
12562.0,8,9,4966.92,4966.92,2.058252427184466,14.5362961986537,True,False,435,8.510756520424078,8.510756520424078
12563.0,409,1,249.24,249.24,0.0,0.0,False,True,409,5.522420457356946,5.522420457356946
12564.0,261,1,456.90000000000003,456.90000000000003,0.0,0.0,False,True,261,6.12665081966305,6.12665081966305
12565.0,289,1,145.92000000000002,145.92000000000002,0.0,0.0,False,True,289,4.989888220951467,4.989888220951467
12566.0,86,1,351.65,351.65,0.0,0.0,False,True,86,5.865476063654188,5.865476063654188
12567.0,23,15,11767.48,11767.48,1.1477477477477478,9.161791310025357,True,False,667,9.37318005002864,9.37318005002864
12568.0,645,1,70.0,70.0,0.0,0.0,False,True,645,4.2626798770413155,4.2626798770413155
12569.0,2,32,4124.6900000000005,4124.6900000000005,1.267379679144385,4.599340191133769,True,False,252,8.324988557507531,8.324988557507531
12570.0,682,1,77.52,77.52,0.0,0.0,False,True,682,4.3633533694082605,4.3633533694082605
12571.0,40,2,519.61,519.61,2.4545454545454546,14.100290132411523,False,False,122,6.255001200981438,6.255001200981438
12572.0,9,2,1020.4200000000001,1020.4200000000001,0.7288135593220338,5.598123172175427,False,False,52,6.928949094989139,6.928949094989139
12573.0,227,5,717.41,717.41,1.9915254237288136,15.035283722881765,False,False,465,6.577040436712936,6.577040436712936
12574.0,316,1,218.45000000000002,218.45000000000002,0.0,0.0,False,True,316,5.391124416134243,5.391124416134243
12575.0,457,2,622.82,622.82,1.864864864864865,11.343530124069655,False,False,527,6.435861865217934,6.435861865217934
12576.0,36,8,2142.7200000000003,2142.7200000000003,3.4539007092198584,15.384814023345491,False,False,526,7.670297916647234,7.670297916647234
12577.0,35,8,1617.1,1617.1,2.3535353535353534,26.6501279589671,False,False,736,7.389007900405763,7.389007900405763
12578.0,21,4,4642.45,4642.45,2.456140350877193,24.267191729313147,True,False,444,8.443212903418239,8.443212903418239
12579.0,78,1,440.42,440.42,0.0,0.0,False,True,78,6.0899968031722285,6.0899968031722285
12580.0,247,2,1052.9,1052.9,5.771929824561403,43.57711454743994,False,False,577,6.960252847939891,6.960252847939891
12581.0,40,1,197.71,197.71,0.0,0.0,False,True,40,5.291846475417725,5.291846475417725
12582.0,239,4,1980.4,1980.4,3.3137254901960786,20.696285787291522,False,False,578,7.59155894453893,7.59155894453893
12583.0,3,27,13591.58,13591.58,1.6134831460674157,7.789100594137533,True,False,734,9.517279334601431,9.517279334601431
12584.0,4,9,2338.15,2338.15,2.863157894736842,12.208830538307174,True,False,280,7.757542894498013,7.757542894498013
12585.0,234,2,2040.1,2040.1,1.3604651162790697,12.616434464802296,False,False,351,7.621244157199997,7.621244157199997
12586.0,17,4,2062.67,2062.67,7.580645161290323,48.741626389129685,False,False,723,7.632241230097758,7.632241230097758
12587.0,8,1,144.0,144.0,0.0,0.0,False,True,8,4.976733742420574,4.976733742420574
12588.0,39,4,958.78,958.78,12.4,60.65640938928053,False,False,598,6.866704091532522,6.866704091532522
12589.0,29,8,4695.66,4695.66,3.6815642458100557,28.03657815057538,True,False,690,8.454606896777193,8.454606896777193
12590.0,211,2,9864.26,9864.26,0.0,0.0,True,False,211,9.196774773912752,9.196774773912752
12591.0,317,3,1338.95,1338.95,1.3582089552238805,9.15307779422809,False,False,409,7.200387578815958,7.200387578815958
12592.0,92,5,2582.66,2582.66,5.325,36.52596614097491,True,False,519,7.856962277297855,7.856962277297855
12593.0,109,3,418.1,418.1,5.5,20.205522955240156,False,False,219,6.038109554931026,6.038109554931026
12594.0,38,15,5090.110000000001,5090.110000000001,3.04040404040404,13.504215692156585,True,False,646,8.535251160425936,8.535251160425936
12595.0,505,1,299.02,299.02,0.0,0.0,False,True,505,5.703849139100744,5.703849139100744
12596.0,51,2,618.27,618.27,7.3076923076923075,37.26206567625496,False,False,242,6.428541364981557,6.428541364981557
12597.0,19,4,3811.22,3811.22,1.2097560975609756,11.616836262259255,True,False,268,8.245966975595675,8.245966975595675
12598.0,10,11,4534.09,4534.09,3.0926829268292684,19.843411390427708,True,False,649,8.419600207997298,8.419600207997298
12599.0,29,13,2296.72,2296.72,4.098484848484849,15.53565701565806,True,False,578,7.739672605902305,7.739672605902305
